dg_id,dg_name_x,dg_state,SideEffect-ID,Freq-No,SideEffect,indication-ID,indication_name,Unique_Drugs_Count
DB00722,Lisinopril,solid,C0011175,,Dehydration,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0011175,,Dehydration,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0011175,,Dehydration,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0011175,,Dehydration,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0011175,,Dehydration,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0011175,,Dehydration,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0011175,,Dehydration,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0011175,,Dehydration,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0011175,,Dehydration,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0011175,,Dehydration,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0011570,0.007,Depression,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0011570,0.011,Depression,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0011991,0.018,Diarrhoea,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0011991,0.037,Diarrhoea,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0011991,0.061,Diarrhoea,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0011991,1.0,Diarrhoea,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0011991,0.001,Diarrhoea,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0011991,0.019,Diarrhoea,C1565489,Renal Insufficiency,2.0
